"id","name","division","category","background","task","input_format","constraints","sample_input","sample_output","test1_input","test1_output","test2_input","test2_output","test3_input","test3_output","test4_input","test4_output","test5_input","test5_output","test6_input","test6_output","test7_input","test7_output","test8_input","test8_output","test9_input","test9_output","test10_input","test10_output","test11_input","test11_output","test12_input","test12_output"
"G-023-5","Sticker Sheet Splits","Gold","Sets","A sticker sheet lists color codes as characters in order; each character denotes one sticker's color. A cut separates contiguous stickers into pieces. Each color must appear in at most one piece.","Cut the sticker sequence into the maximum number of contiguous pieces so each color appears in at most one piece. Use the left-to-right greedy closure rule: end a piece as soon as all colors inside it have no later occurrences. Output the piece lengths in order, separated by single spaces.","Line 1: a nonempty string s where each character is a color code.","1 ≤ |s| ≤ 200000. s contains printable non-space characters; treat each character as a color code. Total input size ≤ 1,000,000 characters.","rgbrgygop
","7 1 1","rgbrgygop
","7 1 1","z
","1","kkkk
","4","abcd
","1 1 1 1","rgrgby
","4 1 1","abcaca
","6","xyxzyxz
","7","abacbdade
","8 1","b","1","dca","1 1 1","cbdda","1 1 2 1","abcddbba","8"
"G-024-1","Target Sum Subset","Gold","Backtracking","A subset is any selection of the given items, each used at most once; the empty subset (selecting nothing) is allowed. Sum means the usual arithmetic sum of selected numbers.","Decide whether there exists some subset (possibly empty) whose elements sum exactly to the given target. Output YES if such a subset exists, otherwise NO.","Line 1: two integers n and T (number of items and target sum) separated by a space
Line 2: n non-negative integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 22, 0 ≤ ai ≤ 10^9, 0 ≤ T ≤ 10^18. The answer must be determined by exploring subsets (O(2^n) feasible).","5 9
3 34 4 12 5
","YES","5 9
3 34 4 12 5
","YES","1 5
5
","YES","1 7
5
","NO","3 0
0 1 2
","YES","3 4
2 2 2
","YES","4 10
11 20 30 40
","NO","22 22
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
","YES","6 100
10 20 30 40 50 60
","YES","1 14
4","NO","3 20
6 7 7","YES","4 15
4 9 8 6","YES","6 2
9 3 3 3 0 7","NO"
"G-024-2","Find A Subset Indices","Gold","Backtracking","A subset is a non-empty selection of items; items are indexed 1..n in input order. If multiple valid subsets exist we require a consistent tie-breaker.","Find any non-empty subset whose elements sum exactly to the target. If multiple such subsets exist, output the subset with the lexicographically smallest list of indices (indices in increasing order). If none exists, output -1.","Line 1: two integers n and T separated by a space
Line 2: n non-negative integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 22, 1 ≤ n (non-empty subset required), 0 ≤ ai ≤ 10^9, 0 ≤ T ≤ 10^18. Solutions should be found by enumerating include/exclude choices.","5 9
3 34 4 12 5
","3 5","5 9
3 34 4 12 5
","3 5","1 5
5
","1","1 7
5
","-1","3 0
0 1 2
","1","3 4
2 2 2
","1 2","4 100
40 30 20 10
","1 2 3 4","22 22
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
","1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22","4 9
5 1 4 4
","1 3","1 6
5","-1","3 19
0 6 4","-1","4 17
2 0 7 2","-1","6 7
2 6 3 5 1 1","1 3 5 6"
"G-024-3","K-Element Exact Sum","Gold","Backtracking","Select exactly k distinct items (each used at most once). The selected indices should be reported in increasing order. If several k-sets reach the target, use a consistent tie-breaker.","Find a subset of exactly k items whose sum equals the target. If multiple such k-sized subsets exist, output the lexicographically smallest list of indices. If none exists, output -1. (k is at least 1.)","Line 1: three integers n, k, and T separated by spaces
Line 2: n non-negative integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 22, 1 ≤ k ≤ n, 0 ≤ ai ≤ 10^9, 0 ≤ T ≤ 10^18. Intended solution explores choices for each item with pruning by selected count.","5 2 9
3 34 4 12 5
","3 5","5 2 9
3 34 4 12 5
","3 5","1 1 5
5
","1","4 2 7
2 5 5 3
","1 2","3 3 5
1 1 1
","-1","22 22 22
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
","1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22","4 2 100
40 30 20 10
","-1","4 2 9
5 1 4 4
","1 3","6 3 6
1 2 3 1 2 3
","1 2 3","1 1 4
2","-1","3 3 12
3 0 3","-1","4 2 10
3 9 7 1","1 3","6 1 1
3 5 5 6 1 0","5"
"G-024-4","Subset Product Match","Gold","Backtracking","The product of a subset multiplies all its selected elements; by convention the empty subset has product 1. Elements are non-negative integers.","Decide whether there exists some subset (possibly empty) whose product equals the given target. Output YES if such a subset exists, otherwise NO.","Line 1: two integers n and P (number of items and target product) separated by a space
Line 2: n non-negative integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 22, 0 ≤ ai ≤ 10^9, 0 ≤ P ≤ 10^18. Expect enumeration with pruning when product exceeds P (avoid relying on dynamic programming).","5 18
3 2 9 6 1
","YES","5 18
3 2 9 6 1
","YES","1 18
18
","YES","1 18
5
","NO","3 0
0 2 3
","YES","3 1
2 3 4
","YES","4 3
2 4 8 16
","NO","3 8
2 2 2
","YES","22 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
","YES","1 6
0","NO","3 12
0 6 3","NO","4 14
4 5 1 1","NO","6 4
4 0 4 3 4 1","YES"
"G-024-5","Max Sum Not Exceeding Limit","Gold","Backtracking","Among all subsets (including empty) find the highest possible sum that does not exceed a given limit. The empty subset has sum 0.","Output the maximum subset sum that is ≤ the given limit. If every single item is greater than the limit, the empty subset (sum 0) is valid and should be returned.","Line 1: two integers n and L separated by a space
Line 2: n non-negative integers a1 a2 ... an separated by spaces","1 ≤ n ≤ 22, 0 ≤ ai ≤ 10^9, 0 ≤ L ≤ 10^18. Intended solutions enumerate subsets (O(2^n)) or equivalent meet-in-the-middle within these bounds.","5 17
3 34 4 12 5
","17","5 17
3 34 4 12 5
","17","1 5
5
","5","1 5
7
","0","3 0
0 0 1
","0","4 10
11 12 13 14
","0","22 22
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
","22","3 10
5 5 5
","10","3 17
10 9 8
","17","1 18
6","6","3 15
7 5 8","15","4 12
4 6 7 3","11","6 5
7 0 2 8 0 6","2"
"G-025-1","First Smaller Than Last","Gold","Backtracking","A permutation is an ordering that uses every number exactly once. When several orderings are valid, list them in normal dictionary order, comparing the first differing number.","Generate every permutation where the first number is smaller than the last number.","Line 1: N.","N: 1-4
values: the integers 1 through N
output: each valid ordering on its own line; print EMPTY when no ordering is valid","1","EMPTY","1","EMPTY","2","1 2","3","1 2 3
1 3 2
2 1 3","4","1 2 3 4
1 2 4 3
1 3 2 4
1 3 4 2
1 4 2 3
1 4 3 2
2 1 3 4
2 1 4 3
2 3 1 4
2 4 1 3
3 1 2 4
3 2 1 4","2","1 2","3","1 2 3
1 3 2
2 1 3","1","EMPTY","4","1 2 3 4
1 2 4 3
1 3 2 4
1 3 4 2
1 4 2 3
1 4 3 2
2 1 3 4
2 1 4 3
2 3 1 4
2 4 1 3
3 1 2 4
3 2 1 4","1","EMPTY","2","1 2","3","1 2 3
1 3 2
2 1 3","4","1 2 3 4
1 2 4 3
1 3 2 4
1 3 4 2
1 4 2 3
1 4 3 2
2 1 3 4
2 1 4 3
2 3 1 4
2 4 1 3
3 1 2 4
3 2 1 4"
"G-025-2","No Consecutive Neighbors","Gold","Backtracking","A permutation is an ordering that uses every number exactly once. When several orderings are valid, list them in normal dictionary order, comparing the first differing number.","Generate every permutation where two neighboring numbers never differ by exactly 1.","Line 1: N.","N: 1-4
values: the integers 1 through N
output: each valid ordering on its own line; print EMPTY when no ordering is valid","1","1","1","1","2","EMPTY","3","EMPTY","4","2 4 1 3
3 1 4 2","2","EMPTY","3","EMPTY","1","1","4","2 4 1 3
3 1 4 2","1","1","2","EMPTY","3","EMPTY","4","2 4 1 3
3 1 4 2"
"G-025-3","Alternating Parity Order","Gold","Backtracking","A permutation is an ordering that uses every number exactly once. When several orderings are valid, list them in normal dictionary order, comparing the first differing number.","Generate every permutation where neighboring numbers always have different parity.","Line 1: N.","N: 1-4
values: the integers 1 through N
output: each valid ordering on its own line; print EMPTY when no ordering is valid","1","1","1","1","2","1 2
2 1","3","1 2 3
3 2 1","4","1 2 3 4
1 4 3 2
2 1 4 3
2 3 4 1
3 2 1 4
3 4 1 2
4 1 2 3
4 3 2 1","2","1 2
2 1","3","1 2 3
3 2 1","1","1","4","1 2 3 4
1 4 3 2
2 1 4 3
2 3 4 1
3 2 1 4
3 4 1 2
4 1 2 3
4 3 2 1","1","1","2","1 2
2 1","3","1 2 3
3 2 1","4","1 2 3 4
1 4 3 2
2 1 4 3
2 3 4 1
3 2 1 4
3 4 1 2
4 1 2 3
4 3 2 1"
"G-025-4","Rising Opening Pair","Gold","Backtracking","A permutation is an ordering that uses every number exactly once. When several orderings are valid, list them in normal dictionary order, comparing the first differing number.","Generate every permutation whose first number is smaller than its second number. For N = 1, the one-number ordering is valid.","Line 1: N.","N: 1-4
values: the integers 1 through N
output: each valid ordering on its own line; print EMPTY when no ordering is valid","1","1","1","1","2","1 2","3","1 2 3
1 3 2
2 3 1","4","1 2 3 4
1 2 4 3
1 3 2 4
1 3 4 2
1 4 2 3
1 4 3 2
2 3 1 4
2 3 4 1
2 4 1 3
2 4 3 1
3 4 1 2
3 4 2 1","2","1 2","3","1 2 3
1 3 2
2 3 1","1","1","4","1 2 3 4
1 2 4 3
1 3 2 4
1 3 4 2
1 4 2 3
1 4 3 2
2 3 1 4
2 3 4 1
2 4 1 3
2 4 3 1
3 4 1 2
3 4 2 1","1","1","2","1 2","3","1 2 3
1 3 2
2 3 1","4","1 2 3 4
1 2 4 3
1 3 2 4
1 3 4 2
1 4 2 3
1 4 3 2
2 3 1 4
2 3 4 1
2 4 1 3
2 4 3 1
3 4 1 2
3 4 2 1"
"G-025-5","Low Center Arrangement","Gold","Backtracking","A permutation is an ordering that uses every number exactly once. When several orderings are valid, list them in normal dictionary order, comparing the first differing number.","Generate every permutation whose middle number is the smallest number when N is odd. For even N, require the left-middle number to be smaller than the right-middle number.","Line 1: N.","N: 1-4
values: the integers 1 through N
output: each valid ordering on its own line; print EMPTY when no ordering is valid","1","1","1","1","2","1 2","3","2 1 3
3 1 2","4","1 2 3 4
1 2 4 3
1 3 4 2
2 1 3 4
2 1 4 3
2 3 4 1
3 1 2 4
3 1 4 2
3 2 4 1
4 1 2 3
4 1 3 2
4 2 3 1","2","1 2","3","2 1 3
3 1 2","1","1","4","1 2 3 4
1 2 4 3
1 3 4 2
2 1 3 4
2 1 4 3
2 3 4 1
3 1 2 4
3 1 4 2
3 2 4 1
4 1 2 3
4 1 3 2
4 2 3 1","1","1","2","1 2","3","2 1 3
3 1 2","4","1 2 3 4
1 2 4 3
1 3 4 2
2 1 3 4
2 1 4 3
2 3 4 1
3 1 2 4
3 1 4 2
3 2 4 1
4 1 2 3
4 1 3 2
4 2 3 1"
"G-026-1","K-Sum Indices","Gold","Backtracking","You are given a list of numbers and choose a fixed number of distinct positions. A combination is the chosen positions in increasing order (no reordering).","List all combinations of k distinct 1-based indices whose corresponding numbers sum exactly to S. Print each combination as indices separated by single spaces, one combination per line, in lexicographic order (compare first index, then second, etc.). If there are no valid combinations print a single line with NONE.","Line 1: three integers n k S
Line 2: n integers a1 a2 ... an (space-separated)","1 ≤ n ≤ 20, 1 ≤ k ≤ 6, 0 ≤ ai ≤ 20 for all i, 0 ≤ S ≤ 100. k ≤ n is guaranteed.","6 3 9
2 3 1 4 5 2","1 2 4
1 5 6
2 3 5
2 4 6","6 3 9
2 3 1 4 5 2","1 2 4
1 5 6
2 3 5
2 4 6","1 1 5
5","1","5 2 4
2 2 2 2 2","1 2
1 3
1 4
1 5
2 3
2 4
2 5
3 4
3 5
4 5","4 3 100
1 2 3 4","NONE","4 2 0
0 0 0 1","1 2
1 3
2 3","20 1 7
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20","7","5 5 5
1 1 1 1 1","1 2 3 4 5","7 3 6
1 2 1 2 1 2 1","2 4 6","1 1 2
0","NONE","4 1 11
6 0 2 5","NONE","5 1 2
5 3 2 5 2","3
5","7 7 8
5 3 2 3 1 1 5","NONE"
"G-026-2","Label-Length Picks","Gold","Backtracking","You have a list of short labels (single tokens). Each label has a length equal to its character count. A combination picks k distinct positions; output the labels in the original order of those positions.","Find all combinations of k distinct labels whose total character length equals L. Print each combination as the chosen labels separated by a single space, one combination per line, in lexicographic order of their index sequences. If none exist print NONE.","Line 1: three integers n k L
Line 2: n labels (space-separated tokens, no spaces inside a label)","1 ≤ n ≤ 12, 1 ≤ k ≤ 4, 1 ≤ length of each label ≤ 10, 0 ≤ L ≤ 30. k ≤ n is guaranteed.","5 2 7
apple bee cat hi code","apple hi
bee code
cat code","5 2 7
apple bee cat hi code","apple hi
bee code
cat code","1 1 4
four","four","4 2 2
a a b c","a a
a b
a c
a b
a c
b c","3 2 10
xx yy zz","NONE","6 3 9
aaa bbb ccc d e f","aaa bbb ccc","8 4 12
aaa bbb ccc ddd xxxx y z w","aaa bbb ccc ddd","3 3 6
ab cd ef","ab cd ef","5 2 1
a b c d e","NONE","1 1 4
bb","NONE","4 3 7
bcbb aaa caaa cb","NONE","5 1 5
c bb bc ac bbc","NONE","6 4 5
b abc aabb b b aa","b b b aa"
"G-026-3","Nonadjacent k-Combos","Gold","Backtracking","You choose positions in an array. A selection is valid only if no two chosen positions are adjacent (their indices differ by at least 2). Combinations are listed in increasing index order.","Enumerate all combinations of k distinct 1-based indices with no two indices adjacent. Print each combination as indices separated by single spaces, one per line, in lexicographic order. If none exist print NONE.","Line 1: two integers n k","1 ≤ n ≤ 20, 1 ≤ k ≤ 6. k ≤ n is guaranteed. Output size is bounded by these limits.","6 2","1 3
1 4
1 5
1 6
2 4
2 5
2 6
3 5
3 6
4 6","6 2","1 3
1 4
1 5
1 6
2 4
2 5
2 6
3 5
3 6
4 6","1 1","1","4 3","NONE","5 3","1 3 5","2 2","NONE","3 2","1 3","20 10","1 3 5 7 9 11 13 15 17 19
1 3 5 7 9 11 13 15 17 20
1 3 5 7 9 11 13 15 18 20
1 3 5 7 9 11 13 16 18 20
1 3 5 7 9 11 14 16 18 20
1 3 5 7 9 12 14 16 18 20
1 3 5 7 10 12 14 16 18 20
1 3 5 8 10 12 14 16 18 20
1 3 6 8 10 12 14 16 18 20
1 4 6 8 10 12 14 16 18 20
2 4 6 8 10 12 14 16 18 20","7 4","1 3 5 7","1 3","NONE","4 1","1
2
3
4","6 1","1
2
3
4
5
6","8 1","1
2
3
4
5
6
7
8"
"G-026-4","Distinct Values Combo","Gold","Backtracking","You are given a list of integers; a selection of positions is valid if the values at the selected positions are all different (no equal values among chosen positions). Combinations are ordered by indices.","List all combinations of k distinct 1-based indices whose values are pairwise distinct. Print each combination as indices separated by single spaces, one per line, in lexicographic order. If none exist print NONE.","Line 1: two integers n k
Line 2: n integers a1 a2 ... an (space-separated)","1 ≤ n ≤ 16, 1 ≤ k ≤ 5, -100 ≤ ai ≤ 100. k ≤ n is guaranteed.","5 3
1 2 2 3 4","1 2 4
1 2 5
1 3 4
1 3 5
1 4 5
2 4 5
3 4 5","5 3
1 2 2 3 4","1 2 4
1 2 5
1 3 4
1 3 5
1 4 5
2 4 5
3 4 5","3 3
1 2 3","1 2 3","4 3
1 1 1 1","NONE","4 1
1 2 1 2","1
2
3
4","6 5
1 2 1 2 1 2","NONE","16 5
1 2 3 4 5 1 1 1 1 1 1 1 1 1 1 1","1 2 3 4 5
2 3 4 5 6
2 3 4 5 7
2 3 4 5 8
2 3 4 5 9
2 3 4 5 10
2 3 4 5 11
2 3 4 5 12
2 3 4 5 13
2 3 4 5 14
2 3 4 5 15
2 3 4 5 16","4 4
10 20 30 40","1 2 3 4","6 3
1 2 3 1 2 3","1 2 3
1 2 6
1 3 5
1 5 6
2 3 4
2 4 6
3 4 5
4 5 6","1 1
2","1","4 1
4 3 1 4","1
2
3
4","5 1
4 4 4 2 4","1
2
3
4
5","7 2
2 3 3 1 4 2 3","1 2
1 3
1 4
1 5
1 7
2 4
2 5
2 6
3 4
3 5
3 6
4 5
4 6
4 7
5 6
5 7
6 7"
"G-026-5","Sum Range k-Combos","Gold","Backtracking","You have a list of nonnegative integers. For a chosen set of indices, its sum is the sum of the corresponding values. Combinations are ordered by index sequences.","Enumerate all combinations of k distinct 1-based indices whose corresponding values sum to a number in the inclusive range [A,B]. Print each combination as indices separated by single spaces, one per line, in lexicographic order. If none exist print NONE.","Line 1: four integers n k A B
Line 2: n integers a1 a2 ... an (space-separated)","1 ≤ n ≤ 20, 1 ≤ k ≤ 6, 0 ≤ ai ≤ 20, 0 ≤ A ≤ B ≤ 120. k ≤ n is guaranteed.","6 2 5 7
1 4 3 2 5 1","1 2
1 5
2 3
2 4
2 6
3 4
4 5
5 6","6 2 5 7
1 4 3 2 5 1","1 2
1 5
2 3
2 4
2 6
3 4
4 5
5 6","1 1 5 5
5","1","4 3 100 200
1 2 3 4","NONE","4 2 0 0
0 0 1 2","1 2","5 5 5 5
1 1 1 1 1","1 2 3 4 5","6 3 4 5
1 1 2 2 3 3","1 2 3
1 2 4
1 2 5
1 2 6
1 3 4
2 3 4","8 6 6 6
1 1 1 1 1 1 100 100","1 2 3 4 5 6","7 2 4 4
1 3 2 2 4 0 4","1 2
3 4
5 6
6 7","1 1 3 4
6","NONE","4 1 8 12
4 3 2 2","NONE","5 2 2 3
3 5 3 0 5","1 4
3 4","7 4 3 4
0 2 5 5 0 0 5","NONE"
"G-027-1","Largest Common Tile","Gold","Number Theory","A tile size divides a plank length if the plank can be cut into whole tiles of that size. The largest common tile is the greatest integer that divides every plank length.","Given plank lengths, output the largest integer tile size that divides all lengths.","Line 1: n (number of planks)
Line 2: n positive integers a1 a2 ... an (plank lengths)","1 ≤ n ≤ 300000. 1 ≤ ai ≤ 10^18. All ai are positive integers. The answer fits in 64-bit signed integer.","5
12 18 30 6 24
","6","5
12 18 30 6 24
","6","1
999999937
","999999937","4
7 13 19 29
","1","3
1000000000000000000 500000000000000000 1500000000000000000
","500000000000000000","6
4 4 4 4 4 4
","4","3
1 1 1
","1","5
2 4 8 16 32
","2","4
21 35 14 70
","7","1
25","25","3
47 59 11","1","5
12 6 41 47 49","1","7
1 16 57 40 51 41 6","1"
"G-027-2","Shared Rhythm","Gold","Number Theory","A rhythm consists of beats whose durations are integers. The basic beat length is a positive integer that divides every duration. Cutting each duration into segments of that length produces whole segments.","Find the largest base beat length g that divides every duration, and output g followed by the total number of segments obtained when each duration is cut into pieces of length g. Output the two numbers separated by a space.","Line 1: n (number of durations)
Line 2: n positive integers d1 d2 ... dn (durations)","1 ≤ n ≤ 300000. 1 ≤ di ≤ 10^18. All di are positive integers. Total segments sum fits in 64-bit signed integer.","4
3 6 9 12
","3 10","4
3 6 9 12
","3 10","1
7
","7 1","3
5 5 5
","5 3","4
2 3 5 7
","1 17","2
1000000000000000000 500000000000000000
","500000000000000000 3","3
4 8 12
","4 6","4
1 1 2 4
","1 8","3
6 10 14
","2 15","1
23","23 1","3
30 59 1","1 90","5
24 22 23 37 58","1 164","7
1 14 21 40 32 32 48","1 188"
"G-027-3","Normalize Pairs","Gold","Number Theory","Each pair (p,q) represents two integers. You may divide all numbers by a single common integer to scale them down while keeping ratios identical.","Compute g = gcd(p1,q1,p2,q2,...,pn,qn). Output n lines giving the normalized pairs p_i/g and q_i/g in the same order as input.","Line 1: n (number of pairs)
Next n lines: two positive integers pi qi per line","1 ≤ n ≤ 300000. 1 ≤ pi, qi ≤ 10^18. All values are positive integers. The common gcd g fits in 64-bit signed integer.","3
6 8
10 14
4 2
","3 4
5 7
2 1","3
6 8
10 14
4 2
","3 4
5 7
2 1","1
1000000000000000000 500000000000000000
","2 1","2
7 11
13 17
","7 11
13 17","2
4 4
8 12
","1 1
2 3","2
1 2
3 4
","1 2
3 4","3
6 9
6 9
6 9
","2 3
2 3
2 3","2
1000000000000000000 1000000000000000000
500000000000000000 1500000000000000000
","2 2
1 3","2
5 10
15 25
","1 2
3 5","1
10 33","10 33","2
16 13
1 1","16 13
1 1","3
17 30
18 12
29 8","17 30
18 12
29 8","4
30 40
21 22
36 17
11 24","30 40
21 22
36 17
11 24"
"G-027-4","Common Step Between Positions","Gold","Number Theory","Positions are integer coordinates on a line. The common step is the largest positive integer s such that all positions are congruent modulo s (equivalently, s divides every pairwise difference). If all positions are identical or there is only one position, report 0 to indicate no finite maximal step.","If n=1 or all positions are equal, output 0. Otherwise output the greatest positive integer s that divides every difference (xi - x1) for i=2..n (absolute differences).","Line 1: n (number of positions)
Line 2: n non-negative integers x1 x2 ... xn (positions)","1 ≤ n ≤ 300000. 0 ≤ xi ≤ 10^18. All xi are integers. The result fits in 64-bit signed integer.","4
4 10 16 22
","6","4
4 10 16 22
","6","1
7
","0","3
5 5 5
","0","3
2 7 12
","5","3
100 40 70
","30","2
0 1000000000000000000
","1000000000000000000","3
2 3 5
","1","4
8 20 20 32
","12","1
13","0","3
39 11 37","2","5
51 34 4 25 1","1","7
24 2 14 34 11 36 11","1"
"G-027-5","Prefix GCD Count","Gold","Number Theory","A prefix is the first k elements of an array. The gcd of a prefix is the greatest common divisor of those elements. The global gcd is the gcd of the entire array.","Compute the global gcd g of the whole array, then count how many prefixes (k from 1..n) have gcd equal to g. Output that count.","Line 1: n (number of elements)
Line 2: n positive integers a1 a2 ... an","1 ≤ n ≤ 300000. 1 ≤ ai ≤ 10^18. All ai are positive integers. The count fits in 32-bit signed integer.","4
6 9 3 12
","3","4
6 9 3 12
","3","1
7
","1","4
4 4 4 4
","4","4
2 4 8 16
","4","3
6 10 15
","1","4
3 3 6 9
","4","2
1000000000000000000 500000000000000000
","1","4
5 10 3 15
","2","1
39","1","3
12 16 7","1","5
12 5 11 14 38","4","7
19 10 22 12 13 24 40","6"
"G-028-1","Distinct Prime Count","Gold","Number Theory","A prime factor of a number is a prime that divides it. Treat 1 as having no prime factors.","Given n positive integers, count how many distinct prime numbers divide at least one of the given integers. Output a single integer.","Line 1: n (number of integers)
Line 2: n space-separated integers a1 a2 ... an","1 ≤ n ≤ 10000. 1 ≤ ai ≤ 10^6. Sum of n across tests is small so trial division to sqrt(ai) is feasible.","5
6 10 15 1 7
","4","5
6 10 15 1 7
","4","1
1
","0","1
13
","1","3
4 8 16
","1","6
2 3 5 7 11 13
","6","3
30 49 121
","5","10
1 1 1 1 1 1 1 1 1 1
","0","5
2 4 9 25 49
","4","1
25","1","3
53 23 22","4","5
32 7 59 54 31","5","7
14 3 14 49 14 58 24","4"
"G-028-2","Is Product Squarefree?","Gold","Number Theory","A number is squarefree if no prime number divides it with exponent 2 or more. The product of given numbers is squarefree when every prime has total exponent at most 1 across the product.","Decide whether the product of all given integers is squarefree. Print YES if it is squarefree, otherwise print NO.","Line 1: n
Line 2: n space-separated integers a1 a2 ... an","1 ≤ n ≤ 10000. 1 ≤ ai ≤ 10^6. Use factorization to track exponent sums for primes; remaining prime >1 at end counts.","3
2 3 6
","NO","3
2 3 6
","NO","1
1
","YES","2
2 3
","YES","1
4
","NO","2
2 2
","NO","2
2 4
","NO","3
6 10 15
","NO","3
30 7 11
","YES","1
31","YES","3
7 38 8","NO","5
10 15 21 16 12","NO","7
21 11 5 6 33 11 36","NO"
"G-028-3","Prime With Maximum Total Exponent","Gold","Number Theory","Each integer factors into primes with exponents; the total exponent for a prime is its exponent summed over all integers. If no prime divides any number, treat that as none present.","Find the prime p that has the largest total exponent across all given integers and print p and that total exponent separated by a space. If multiple primes tie, print the smallest such prime. If no primes appear (all inputs are 1), print ""1 0"".","Line 1: n
Line 2: n space-separated integers a1 a2 ... an","1 ≤ n ≤ 10000. 1 ≤ ai ≤ 10^6. Total exponent fits in 32-bit signed integer for these bounds.","4
8 6 3 5
","2 4","4
8 6 3 5
","2 4","1
1
","1 0","3
2 2 3
","2 2","2
2 3
","2 1","3
4 9 25
","2 2","3
6 10 15
","2 2","3
16 32 1
","2 9","3
17 19 23
","17 1","1
12","2 2","3
48 13 9","2 4","5
40 26 23 17 44","2 6","7
9 42 10 47 10 24 12","2 8"
"G-028-4","Count Primes With Odd Total Exponent","Gold","Number Theory","For each prime, add up its exponents across all input numbers. A prime contributes if that sum is odd.","Output the number of distinct primes whose total exponent across all given integers is odd.","Line 1: n
Line 2: n space-separated integers a1 a2 ... an","1 ≤ n ≤ 10000. 1 ≤ ai ≤ 10^6. Use factor counts mod 2 or full sums; remaining prime >1 is counted appropriately.","4
2 3 6 5
","1","4
2 3 6 5
","1","1
1
","0","1
2
","1","1
4
","0","2
2 2
","0","4
2 3 5 7
","4","2
12 18
","2","4
8 9 25 49
","1","1
15","2","3
40 16 50","1","5
17 39 16 42 36","4","7
20 26 56 37 32 38 8","6"
"G-028-5","Shared Prime Count Between Two Lists","Gold","Number Theory","A prime divides a list if it divides at least one element of that list. The shared count is the number of primes that divide both lists.","Given two lists A and B, count how many distinct prime numbers divide at least one element of A and at least one element of B. Print the count.","Line 1: n m (sizes of lists A and B)
Line 2: n space-separated integers for A
Line 3: m space-separated integers for B","1 ≤ n,m ≤ 10000. 1 ≤ all numbers ≤ 10^6. Use factorization per number and set intersection of primes.","2 2
6 10
15 14
","3","2 2
6 10
15 14
","3","1 1
1
1
","0","3 3
2 4 8
3 9 27
","0","1 1
6
6
","2","2 2
2 9
3 25
","1","5 2
2 3 5 7 11
11 13
","1","4 3
1 1 2 3
4 9 25
","2","3 3
4 4 4
8 2 16
","1","1 1
19
23","0","2 2
21 35
24 13","1","3 2
1 15 20
32 1","1","4 3
27 17 31 25
16 21 27","1"
"G-029-1","Feature Union Value","Gold","Bit Manipulation","A feature mask is a non-negative integer whose binary digits represent on/off features. Combining masks with OR keeps any feature that appears in at least one mask.","Read N masks and print the decimal mask containing every feature that appears in at least one input mask.","Line 1: N.
Line 2: N space-separated non-negative feature masks.","N: 1-100000
masks: 0 to 2^30 - 1
all arithmetic uses non-negative integers","1
1","1","1
1","1","3
1 2 4","7","2
3 5","7","3
0 0 0","0","4
8 4 2 1","15","2
7 3","7","3
16 16 1","17","3
9 6 3","15","1
9","9","3
13 8 23","31","5
6 28 3 24 11","31","7
26 3 14 21 11 22 25","31"
"G-029-2","Feature Shared by Everyone","Gold","Bit Manipulation","A feature mask is a non-negative integer whose binary digits represent on/off features. Combining masks with AND keeps only features that appears in at least one mask.","Read N masks and print the decimal mask of features enabled in every input mask.","Line 1: N.
Line 2: N space-separated non-negative feature masks.","N: 1-100000
masks: 0 to 2^30 - 1
all arithmetic uses non-negative integers","1
1","1","1
1","1","3
1 3 5","1","2
7 3","3","2
0 0","0","3
15 7 3","3","2
12 10","8","2
16 24","16","3
9 11 13","9","3
3 21 19","1","5
3 12 27 6 30","0","7
0 12 29 6 4 16 19","0","1
2","2"
"G-029-3","Missing Required Features","Gold","Bit Manipulation","A feature mask is a non-negative integer whose binary digits represent on/off features. Combining masks with OR keeps any feature that appears in at least one mask.","Read N masks and a required mask R. Print the decimal mask of required features that do not appear in any input mask.","Line 1: N R.
Line 2: N space-separated masks.","N: 1-100000
R and masks: 0 to 2^30 - 1","1 1
1","0","1 1
1","0","3 7
1 2 4","0","2 7
1 2","4","2 0
0 0","0","4 31
8 4 2 1","16","2 15
7 3","8","2 17
16 1","0","3 15
9 6 3","0","1 30
23","8","3 30
16 13 6","0","5 2
12 29 31 6 14","0","7 18
8 29 17 21 26 2 12","0"
